crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
0,5,0,0,0,0,0,0,1,1,1,1,1,1
4,15,10,9,10,15,15,10,1,1,1,0,0,1
3,16,16,16,7,16,16,6,0,0,1,0,0,1
14,18,18,18,18,9,16,18,0,0,0,1,1,0
5,4,2,7,4,7,2,4,1,0,0,0,1,0
0,9,0,9,9,12,9,9,1,0,0,0,0,0
16,14,14,14,14,14,2,2,0,0,0,0,1,1
1,2,3,1,1,1,1,1,0,1,1,1,1,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1
10,5,15,19,18,5,18,8,0,0,0,0,0,0
14,9,0,9,0,11,9,9,1,0,1,0,0,0
1,2,1,1,1,1,1,1,1,1,1,1,1,1
7,1,9,3,12,3,6,1,0,0,0,0,0,0
3,1,3,9,1,9,1,9,0,0,0,0,0,0
5,6,6,6,15,16,15,6,0,0,0,0,0,0
3,13,13,13,9,13,2,9,0,0,1,0,1,1
9,2,18,3,18,14,18,18,0,0,0,0,0,0
1,4,1,0,1,1,1,1,1,1,1,1,1,1
16,6,6,1,11,7,6,13,0,1,0,0,0,0
6,3,15,9,11,9,11,5,0,0,0,0,0,0
12,3,18,18,18,18,18,18,0,0,0,0,0,0
6,18,0,0,14,9,14,9,1,1,1,1,1,1
2,1,1,1,4,2,1,1,0,0,0,0,0,0
3,4,3,3,4,3,4,4,1,1,0,1,0,0
3,8,8,14,14,6,14,8,0,0,0,1,0,0
3,2,2,8,8,8,2,8,0,0,0,0,0,0
2,1,3,3,3,7,1,3,0,0,0,0,0,0
0,9,0,0,0,0,0,0,1,1,1,1,1,1
10,11,4,4,4,4,4,4,1,1,1,1,1,1
7,13,5,5,5,5,5,5,1,1,1,1,1,1
4,9,2,2,2,2,15,2,1,1,1,1,0,1
5,7,7,8,7,8,4,6,0,0,0,0,1,1
0,15,0,0,0,0,0,0,1,1,1,1,1,1
2,1,7,7,7,7,7,7,0,0,0,0,0,0
13,18,16,14,6,15,16,15,1,1,1,1,1,1
2,1,3,3,3,2,3,3,0,0,0,0,0,0
5,8,18,17,18,17,8,18,0,0,0,0,0,0
5,11,12,12,8,4,0,4,0,0,1,1,1,1
19,19,17,17,17,17,17,17,1,1,1,1,1,1
2,5,3,2,2,6,3,6,1,1,1,0,1,0
8,16,15,14,16,14,15,16,1,1,0,1,1,0
9,18,2,12,12,18,8,12,1,1,1,0,1,1
1,2,1,2,1,2,1,1,1,0,1,0,1,1
4,12,8,2,12,11,2,8,1,1,0,1,1,1
15,18,8,9,9,13,1,9,1,1,1,1,1,1
2,6,2,2,3,3,3,3,1,1,1,1,1,1
2,5,1,2,2,1,1,1,1,1,1,1,1,1
10,0,9,9,6,6,0,6,0,0,0,0,0,0
5,3,11,11,14,18,14,2,0,0,0,0,0,1
7,16,12,2,16,2,16,4,1,1,0,1,0,1
1,2,16,2,1,2,1,1,0,0,1,0,1,1
5,14,18,18,1,2,10,1,0,0,1,1,1,1
1,12,1,1,1,1,1,1,1,1,1,1,1,1
3,6,6,10,6,6,10,10,0,0,0,0,0,0
1,6,1,1,1,6,1,1,1,1,1,0,1,1
11,16,9,9,16,9,16,16,1,1,0,1,0,0
12,15,9,15,9,17,15,9,1,0,1,0,0,1
16,18,12,5,12,12,12,12,1,1,1,1,1,1
1,16,1,16,16,16,1,1,1,0,0,0,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0
1,5,5,5,1,5,1,1,0,0,1,0,1,1
17,9,8,8,8,7,8,8,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0
2,3,10,10,3,10,5,10,0,0,0,0,0,0
5,7,8,2,2,8,14,8,0,1,1,0,0,0
2,14,11,2,11,11,11,11,1,1,1,1,1,1
1,3,3,3,1,3,1,1,0,0,1,0,1,1
3,10,10,14,14,14,10,10,0,0,0,0,0,0
9,15,15,8,13,8,5,5,0,1,1,1,1,1
5,6,6,6,3,3,3,3,0,0,1,1,1,1
7,6,1,8,4,8,8,1,1,0,1,0,0,1
1,6,1,6,1,1,1,1,1,0,1,1,1,1
15,14,8,8,8,8,3,8,1,1,1,1,1,1
5,6,6,14,14,7,14,14,0,0,0,0,0,0
2,5,1,2,2,1,1,1,1,1,1,1,1,1
10,14,7,14,14,7,8,7,1,0,0,1,1,1
14,8,3,3,8,3,3,3,1,1,0,1,1,1
11,12,19,13,19,12,12,12,0,0,0,0,0,0
1,4,4,4,4,4,1,1,0,0,0,0,1,1
1,3,3,3,3,3,1,1,0,0,0,0,1,1
2,3,4,2,4,2,4,4,0,1,0,1,0,0
3,5,0,0,0,0,0,0,1,1,1,1,1,1
4,12,8,8,3,8,3,8,1,1,1,1,1,1
15,11,10,10,10,10,10,10,1,1,1,1,1,1
4,15,2,7,7,2,15,2,1,1,1,1,0,1
11,12,10,16,12,12,16,12,1,0,0,0,0,0
2,3,2,2,7,7,7,7,1,1,0,0,0,0
6,12,12,19,14,14,12,14,0,0,0,0,0,0
2,6,4,4,4,4,6,4,1,1,1,1,0,1
1,19,1,1,1,1,1,1,1,1,1,1,1,1
14,15,1,15,15,19,18,19,1,0,0,0,0,0
5,11,7,11,17,3,7,17,1,0,0,1,1,0
2,13,13,13,6,13,13,13,0,0,1,0,0,0
6,2,3,2,2,2,11,3,0,0,0,0,0,0
13,16,16,16,3,3,9,9,0,0,1,1,1,1
1,8,1,0,1,8,1,1,1,1,1,0,1,1
